"","G","R","total_cost","gamma2","bias","mse","coverage"
"707",115,4,9200,0.7,-0.0087337204693787,0.0442177842283854,0.92
"708",116,4,9280,0.7,-0.0306364641899152,0.0351824155626637,0.93
"709",117,4,9360,0.7,0.0244088346162425,0.036278950361816,0.92
"710",118,4,9440,0.7,-0.013085497078077,0.0393351571360346,0.9
"711",119,4,9520,0.7,-0.0114001139541155,0.0285638410496523,0.95
"712",120,4,9600,0.7,-0.00788838642469902,0.035549486098787,0.93
"713",121,4,9680,0.7,-0.00249631401571088,0.0322668736354091,0.91
"714",122,4,9760,0.7,-0.0165248620929707,0.0360958140256893,0.92
"715",123,4,9840,0.7,-0.033673729211109,0.0420361249900746,0.9
"716",124,4,9920,0.7,-0.0145857429612137,0.0358483966762709,0.96
"717",125,4,10000,0.7,-0.0162354124592363,0.0269878342954528,0.94
"718",126,3,8820,0.7,-0.00205801068218014,0.022778997054141,0.97
"719",127,3,8890,0.7,0.0230371213369053,0.0299213702039931,0.95
"720",128,3,8960,0.7,0.0213480140734935,0.0285260089081961,0.97
"721",129,3,9030,0.7,0.0259718701436985,0.0437604698793732,0.89
"722",130,3,9100,0.7,0.000665849335670377,0.0313688070588048,0.95
"723",131,3,9170,0.7,-0.0217054653333574,0.0355038260036332,0.92
"724",132,3,9240,0.7,0.00770924195305955,0.0264324609611485,0.96
"725",133,3,9310,0.7,0.0442144757799378,0.0321338668425018,0.91
"726",134,3,9380,0.7,0.0086195806989775,0.0370413767566662,0.91
"727",135,3,9450,0.7,0.0124905916958942,0.0306617005325884,0.94
"728",136,3,9520,0.7,-0.0245915713281766,0.0317134092008476,0.95
"729",137,3,9590,0.7,0.0398437992111581,0.0297105337547289,0.91
"730",138,3,9660,0.7,0.00556201195824546,0.0272907496487801,0.94
"731",139,3,9730,0.7,0.013865160724075,0.0282692870143462,0.93
"732",140,3,9800,0.7,-0.0126344370211047,0.0364369570153344,0.91
"733",141,3,9870,0.7,-0.00475276795843038,0.0242138241225647,0.97
"734",142,3,9940,0.7,-0.00857657665382056,0.0235074203289826,0.93
"735",143,2,8580,0.7,0.00284335097196298,0.0270675378647919,0.97
"736",144,2,8640,0.7,-0.000731014383988815,0.0267353872167098,0.95
"737",145,2,8700,0.7,-0.0059252639879957,0.0269565145819596,0.93
"738",146,2,8760,0.7,-0.00144679063728514,0.0377007684496993,0.88
"739",147,2,8820,0.7,-0.0221192425680964,0.0291340558281165,0.95
"740",148,2,8880,0.7,0.0185800196162971,0.0311154076089478,0.91
"741",149,2,8940,0.7,0.0272029745370581,0.0226778753516326,0.95
"742",150,2,9000,0.7,-0.0222885020404955,0.0251243568523824,0.97
"743",151,2,9060,0.7,-0.0016840100695597,0.0228439255763975,0.98
"744",152,2,9120,0.7,-0.0224105169054943,0.0323244345006796,0.91
"745",153,2,9180,0.7,-0.00558716753068117,0.0232515752626491,0.96
"746",154,2,9240,0.7,0.00920130013304088,0.0246115707832555,0.96
"747",155,2,9300,0.7,-0.0240374186198052,0.0255641476458457,0.93
"748",156,2,9360,0.7,0.00455233257237964,0.0186993311912851,0.98
"749",157,2,9420,0.7,0.0205480382649393,0.0220385638678762,0.97
"750",158,2,9480,0.7,0.0177179577642701,0.0207818847122468,0.97
"751",159,2,9540,0.7,0.0102583391905307,0.0267933665924958,0.93
"752",160,2,9600,0.7,-0.00584211336416662,0.022796089140913,0.97
"753",161,2,9660,0.7,0.015173148974591,0.0262906124729161,0.96
"754",162,2,9720,0.7,-0.0110228128769854,0.0265681216938697,0.92
"755",163,2,9780,0.7,-0.0143413341469001,0.0262436798306667,0.94
"756",164,2,9840,0.7,0.0165466785576842,0.022186800913525,0.93
"757",165,2,9900,0.7,-0.00962526143843567,0.0267777882034124,0.95
"758",166,2,9960,0.7,0.0280463570569187,0.0202628519813601,0.96
"759",167,1,8350,0.7,-0.0017596717417086,0.0194679760979447,0.97
"760",168,1,8400,0.7,-0.00424320475791262,0.02620193557524,0.94
"761",169,1,8450,0.7,-0.0222013938972224,0.029864454768394,0.94
"762",170,1,8500,0.7,-0.0125395929754866,0.0229882781889978,0.96
"763",171,1,8550,0.7,-0.0309404245664374,0.0237662253839618,0.9
"764",172,1,8600,0.7,0.0132184981255514,0.0248884197511565,0.92
"765",173,1,8650,0.7,-0.0155459411230579,0.0214973505227738,0.95
"766",174,1,8700,0.7,-0.00456172929229354,0.0239394600778142,0.91
"767",175,1,8750,0.7,-0.00454195238918631,0.0208908129054651,0.93
"768",176,1,8800,0.7,-0.00404876342914073,0.0253088772918565,0.96
"769",177,1,8850,0.7,0.000836590848356855,0.0235876747256268,0.95
"770",178,1,8900,0.7,0.00848641767106351,0.018003966424726,0.99
"771",179,1,8950,0.7,-0.0268811843137937,0.0239808165502671,0.92
"772",180,1,9000,0.7,0.00773129115969584,0.022004648819235,0.95
"773",181,1,9050,0.7,-0.0139677213694592,0.0202558879754374,0.94
"774",182,1,9100,0.7,-0.0304098159404554,0.0229022530427577,0.94
"775",183,1,9150,0.7,0.0121175367342354,0.0208121392423134,0.93
"776",184,1,9200,0.7,0.0225473368480745,0.0220581062633258,0.94
"777",185,1,9250,0.7,0.0109611749958215,0.0258728717058957,0.91
"778",186,1,9300,0.7,0.0136741284023776,0.0212066520345167,0.92
"779",187,1,9350,0.7,0.0132446064623457,0.0216809291929257,0.94
"780",188,1,9400,0.7,0.0131030909983926,0.0193078345393806,0.95
"781",189,1,9450,0.7,-0.018526635111543,0.0195600045426737,0.96
"782",190,1,9500,0.7,-0.0265716245473303,0.018809761525633,0.96
"783",191,1,9550,0.7,-0.000299784159402294,0.0211082533260986,0.96
"784",192,1,9600,0.7,-0.00334228159912309,0.0235090590786207,0.95
"785",193,1,9650,0.7,0.0102213961608778,0.0239315516154465,0.93
"786",194,1,9700,0.7,0.014545381440526,0.0164246512749291,0.96
"787",195,1,9750,0.7,-0.00948488344417547,0.0188839724665325,0.95
"788",196,1,9800,0.7,0.0165145626163887,0.0185370204633939,0.95
"789",197,1,9850,0.7,-0.00535924056682929,0.0178625803169546,0.97
"790",198,1,9900,0.7,-0.0203209059088297,0.0233464964038976,0.92
"791",199,1,9950,0.7,0.00433502005789321,0.0226092338287884,0.91
"792",200,1,10000,0.7,0.00817295652608452,0.0189343871672636,0.93
"793",3,329,9990,0.9,-0.0595059944930756,1.61761165569322,0.37
"794",4,246,10000,0.9,-0.099287571492225,1.13088757776333,0.5
"795",5,196,10000,0.9,0.0643327609837687,0.95080843659753,0.71
"796",6,162,9960,0.9,-0.0521323124697476,0.972608625552005,0.66
"797",7,138,9940,0.9,0.0724783078308088,0.69607712025202,0.71
"798",8,121,10000,0.9,0.0478304536207557,0.66353806258923,0.8
"799",9,107,9990,0.9,-0.111010729062116,0.766818336066739,0.77
"800",10,96,10000,0.9,0.187466587743355,0.563054126832999,0.85
"801",11,86,9900,0.9,-0.162684201140815,0.492481314413543,0.8
"802",12,79,9960,0.9,0.065409811769811,0.316544888684358,0.89
"803",13,72,9880,0.9,-0.0192519347354939,0.326913305697063,0.86
"804",14,67,9940,0.9,-0.0286269047676395,0.302035879815681,0.87
"805",15,62,9900,0.9,-0.0229203611021043,0.280197581983082,0.84
"806",16,58,9920,0.9,-0.0359219365595005,0.261287440585626,0.88
"807",17,54,9860,0.9,0.0487652233499698,0.383037225912307,0.86
"808",18,51,9900,0.9,0.016439524810866,0.270998152497687,0.87
"809",19,48,9880,0.9,-0.0397473968761757,0.245157600795424,0.88
"810",20,46,10000,0.9,-0.00298677601234398,0.278658976350374,0.86
"811",21,43,9870,0.9,0.0268859411479337,0.257900304078023,0.85
"812",22,41,9900,0.9,-0.0912287940219114,0.246702495964557,0.87
"813",23,39,9890,0.9,0.0238406616545044,0.231115839198691,0.88
"814",24,37,9840,0.9,0.0154063731393456,0.181281903394532,0.93
"815",25,36,10000,0.9,0.0752064810339105,0.185715635790208,0.93
"816",26,34,9880,0.9,0.041439134727867,0.205007385266864,0.88
"817",27,33,9990,0.9,0.0878362881923939,0.199652521174824,0.88
"818",28,31,9800,0.9,0.0149433396800724,0.217872921033801,0.88
"819",29,30,9860,0.9,-0.0254002225830253,0.191657863158665,0.91
"820",30,29,9900,0.9,-0.00622682669743452,0.167061104630126,0.92
"821",31,28,9920,0.9,-0.0071066185719042,0.180862816299363,0.9
"822",32,27,9920,0.9,-0.0409875197249691,0.171384926801238,0.86
"823",33,26,9900,0.9,0.0232698235798431,0.136580363349008,0.92
"824",34,25,9860,0.9,0.0122809661014404,0.195199239670755,0.83
"825",35,24,9800,0.9,-0.0276445894723605,0.144657653111687,0.89
"826",36,23,9720,0.9,0.0132687791623911,0.13893362285414,0.88
"827",37,23,9990,0.9,0.00933144509494888,0.125630324965174,0.92
"828",38,22,9880,0.9,-0.0302257481599825,0.147539646154861,0.92
"829",39,21,9750,0.9,0.00846892884552775,0.148511716932406,0.9
"830",40,21,10000,0.9,-0.0172033150041599,0.116499110375211,0.95
"831",41,20,9840,0.9,-0.00287020081549172,0.135038124967743,0.92
"832",42,19,9660,0.9,0.0520215197168877,0.173670257587006,0.89
"833",43,19,9890,0.9,-0.0835854794824191,0.137395477024631,0.89
"834",44,18,9680,0.9,0.10570554995624,0.130653890642729,0.88
"835",45,18,9900,0.9,0.0830311152126049,0.132945797420172,0.9
"836",46,17,9660,0.9,0.0459906219438697,0.113213528219339,0.9
"837",47,17,9870,0.9,-0.00998371324202835,0.117569867685364,0.94
"838",48,16,9600,0.9,-0.00345606499206963,0.12107044402081,0.89
"839",49,16,9800,0.9,0.00124400424017723,0.132710854215187,0.9
"840",50,16,10000,0.9,-0.0121573350467575,0.0879587185550691,0.95
"841",51,15,9690,0.9,0.0184835218856155,0.137256843410265,0.91
"842",52,15,9880,0.9,-0.0538969500336104,0.124731343154451,0.92
"843",53,14,9540,0.9,0.06469994905028,0.0944202963593945,0.92
"844",54,14,9720,0.9,-0.0205105837588538,0.100884862021408,0.92
"845",55,14,9900,0.9,-0.0370877644353935,0.104132737141349,0.92
"846",56,13,9520,0.9,-0.0467699728100026,0.107091606462128,0.94
"847",57,13,9690,0.9,0.0417744032350333,0.0742152652553862,0.98
"848",58,13,9860,0.9,-0.0279191008254695,0.103694970094097,0.92
"849",59,12,9440,0.9,-0.037254042499517,0.106872062075967,0.9
"850",60,12,9600,0.9,0.00790250106838852,0.0845015838522311,0.96
"851",61,12,9760,0.9,-0.0517783966115115,0.0943273046637308,0.92
"852",62,12,9920,0.9,0.00327307391342291,0.0891313308048464,0.9
"853",63,11,9450,0.9,-0.0346173510530761,0.0944984424891232,0.9
"854",64,11,9600,0.9,-0.0198752632985825,0.0804893075205593,0.92
"855",65,11,9750,0.9,-0.0241738454045067,0.101767828439708,0.91
"856",66,11,9900,0.9,-0.0193051089076977,0.0743195542922043,0.92
"857",67,10,9380,0.9,0.000732710136951864,0.074690823277323,0.94
"858",68,10,9520,0.9,0.0456742604132211,0.0889598322502464,0.92
"859",69,10,9660,0.9,-0.00596331935823846,0.0654521248898486,0.98
"860",70,10,9800,0.9,0.031582659036726,0.0955410047560943,0.91
"861",71,10,9940,0.9,-0.0151930973527871,0.0796158600509442,0.92
"862",72,9,9360,0.9,0.0241186851526093,0.0797776313550843,0.94
"863",73,9,9490,0.9,-0.00996653019500687,0.0858818328176087,0.92
"864",74,9,9620,0.9,-0.00366885572812425,0.070242798961871,0.93
"865",75,9,9750,0.9,0.0479375269654705,0.0875931801337747,0.92
"866",76,9,9880,0.9,-0.0120273861392071,0.0818096629267114,0.93
"867",77,8,9240,0.9,-0.0297890696710625,0.074717875334256,0.91
"868",78,8,9360,0.9,-0.0156811794584429,0.0902446606347295,0.91
"869",79,8,9480,0.9,-0.0230845560766523,0.0591901967093921,0.91
"870",80,8,9600,0.9,0.00406465181950144,0.0677147419789344,0.92
"871",81,8,9720,0.9,-0.00432491493665421,0.0626432869797853,0.93
"872",82,8,9840,0.9,-0.0105322673467967,0.060410792293736,0.94
"873",83,8,9960,0.9,-0.0199841224345513,0.0896560723154878,0.9
"874",84,7,9240,0.9,-0.0175039832953018,0.0762159815163701,0.91
"875",85,7,9350,0.9,0.00728548384698868,0.0535314181073221,0.94
"876",86,7,9460,0.9,0.0100856531337365,0.0562806644438553,0.94
"877",87,7,9570,0.9,0.0351494219349491,0.0453593918960673,0.95
"878",88,7,9680,0.9,0.00751755613411753,0.0642178499401255,0.92
"879",89,7,9790,0.9,-0.00241435939466716,0.0648463020566642,0.94
"880",90,7,9900,0.9,-0.0154470130431075,0.0712059806407275,0.89
"881",91,6,9100,0.9,0.0474919773493078,0.0563597074969014,0.97
"882",92,6,9200,0.9,0.00023935518433793,0.0642481173885355,0.92
"883",93,6,9300,0.9,-0.00918681332515242,0.0721789106060582,0.91
"884",94,6,9400,0.9,0.0230873813087218,0.0642477718673608,0.95
"885",95,6,9500,0.9,0.00179927138951208,0.064052931503814,0.94
"886",96,6,9600,0.9,0.0117802423289137,0.0574293028601714,0.92
"887",97,6,9700,0.9,0.0219057762894012,0.0547765303501542,0.94
"888",98,6,9800,0.9,-0.00621415710214579,0.0565349952462797,0.91
"889",99,6,9900,0.9,0.0303704897584401,0.0574625479605973,0.9
"890",100,6,10000,0.9,0.00528952978996011,0.0584005437724838,0.92
"891",101,5,9090,0.9,-0.0116336555633241,0.0709022020584701,0.9
"892",102,5,9180,0.9,0.0210812189761012,0.070016408468775,0.89
"893",103,5,9270,0.9,-0.0170621251021811,0.0547418934360318,0.91
"894",104,5,9360,0.9,0.0457542872550359,0.0515768383927119,0.9
"895",105,5,9450,0.9,-0.0290787622934112,0.0538648997333537,0.91
"896",106,5,9540,0.9,0.0112344470456378,0.0544049012055533,0.96
"897",107,5,9630,0.9,-0.00632434878044796,0.0573139474016192,0.91
"898",108,5,9720,0.9,-0.012555828856945,0.0484634678719478,0.94
"899",109,5,9810,0.9,-0.00681767122839527,0.05489381933112,0.93
"900",110,5,9900,0.9,-0.00597434794810903,0.0645110061200473,0.9
"901",111,5,9990,0.9,0.00382136421748946,0.0566632611900308,0.92
"902",112,4,8960,0.9,-0.0351374147722447,0.0375893271766151,0.97
"903",113,4,9040,0.9,0.00253613076368386,0.043315141687576,0.95
"904",114,4,9120,0.9,-0.0181002824360585,0.0445334477555202,0.96
"905",115,4,9200,0.9,-0.0232253121030117,0.0394975499990005,0.96
"906",116,4,9280,0.9,0.00614602573150247,0.0362763722344257,0.96
"907",117,4,9360,0.9,0.0134745375981776,0.0362320964729167,0.94
"908",118,4,9440,0.9,0.0158580507278218,0.0554223653126313,0.9
"909",119,4,9520,0.9,-0.00536135532430598,0.0482247571923052,0.93
"910",120,4,9600,0.9,-0.0203288458379401,0.0429769334902024,0.92
"911",121,4,9680,0.9,-0.0257596627775554,0.0491943497291388,0.89
"912",122,4,9760,0.9,-0.00289460346988385,0.0425159352977332,0.9
"913",123,4,9840,0.9,-0.0229729785553022,0.0486638393525732,0.95
"914",124,4,9920,0.9,-0.030854807159856,0.0442994291747867,0.92
"915",125,4,10000,0.9,0.00787505725904902,0.048898762748113,0.91
"916",126,3,8820,0.9,0.00267876418080693,0.0363902126089629,0.97
"917",127,3,8890,0.9,-0.011652355641401,0.0394579868236831,0.97
"918",128,3,8960,0.9,0.0128746209691704,0.0340410965640426,0.96
"919",129,3,9030,0.9,0.027282945621635,0.0504570320850324,0.92
"920",130,3,9100,0.9,0.0120243528826091,0.0432945440032212,0.94
"921",131,3,9170,0.9,-0.00484952504500785,0.0529094689585921,0.94
"922",132,3,9240,0.9,0.0199037874934134,0.0549355211716482,0.89
"923",133,3,9310,0.9,0.0233416361256112,0.0541401951650896,0.9
"924",134,3,9380,0.9,-0.0192414613647697,0.0454376074886718,0.93
"925",135,3,9450,0.9,-0.0241035432610762,0.0415847587851415,0.96
"926",136,3,9520,0.9,-0.00800715362643806,0.0365200210178924,0.96
"927",137,3,9590,0.9,-0.00794662885440828,0.0353767169111661,0.95
"928",138,3,9660,0.9,0.0194473847286433,0.0467913964647582,0.92
"929",139,3,9730,0.9,0.00622267699336865,0.0431812794369177,0.91
"930",140,3,9800,0.9,0.0137166969556705,0.0584545956406576,0.85
"931",141,3,9870,0.9,-0.00620307588276231,0.037207605292903,0.92
"932",142,3,9940,0.9,0.000686436780539257,0.0340709401370412,0.97
"933",143,2,8580,0.9,-0.0500213668063725,0.0396034802782478,0.93
"934",144,2,8640,0.9,-0.028923100544646,0.0399655482206838,0.93
"935",145,2,8700,0.9,0.0136668035816173,0.0450817994802663,0.92
"936",146,2,8760,0.9,0.0697597394730074,0.0442881297878306,0.91
"937",147,2,8820,0.9,0.00111961475438715,0.0388610997991227,0.92
"938",148,2,8880,0.9,-0.0110952194503097,0.0320481144752689,0.96
"939",149,2,8940,0.9,0.00825267597833024,0.0405031970832865,0.95
"940",150,2,9000,0.9,-0.00839373585068043,0.0319904850179436,0.94
"941",151,2,9060,0.9,0.00500521941360266,0.0334031112374143,0.99
"942",152,2,9120,0.9,-0.0124981980222628,0.0417169856533544,0.97
"943",153,2,9180,0.9,0.00563723766633728,0.0354288047053993,0.93
"944",154,2,9240,0.9,0.0313974736724781,0.0342219736443304,0.97
"945",155,2,9300,0.9,0.0104374487178981,0.0346743023332885,0.92
"946",156,2,9360,0.9,0.0109135591743501,0.0352585602026341,0.94
"947",157,2,9420,0.9,0.0074516884844209,0.0295692728201769,0.97
"948",158,2,9480,0.9,0.00544020355181185,0.0353078107994648,0.95
"949",159,2,9540,0.9,0.00865163848061457,0.0269727543251317,0.97
"950",160,2,9600,0.9,0.000927408677962038,0.0326319729510633,0.96
"951",161,2,9660,0.9,-0.0166749345967702,0.0395909696915962,0.93
"952",162,2,9720,0.9,0.00950046169799801,0.0399574245091515,0.93
"953",163,2,9780,0.9,-0.0552422392974334,0.033260059706361,0.93
"954",164,2,9840,0.9,-0.00721421817140122,0.0385040961015593,0.93
"955",165,2,9900,0.9,-0.00576812908610641,0.0349945293006264,0.94
"956",166,2,9960,0.9,0.000614892370131459,0.0356646344776732,0.96
"957",167,1,8350,0.9,0.0174832134473565,0.0261499150431041,0.97
"958",168,1,8400,0.9,0.0124928776503495,0.0415386761709025,0.94
"959",169,1,8450,0.9,0.00379233020161018,0.0352201901016509,0.92
"960",170,1,8500,0.9,0.0099841241156996,0.0311194031911852,0.95
"961",171,1,8550,0.9,0.0108314358457174,0.0326005393105618,0.95
"962",172,1,8600,0.9,0.00916032584951698,0.0391724153752896,0.92
"963",173,1,8650,0.9,-0.00285799013339799,0.0364596625188305,0.96
"964",174,1,8700,0.9,-0.00381323757767815,0.0348670671357414,0.94
"965",175,1,8750,0.9,-0.0174719054160159,0.0291027158083014,0.95
"966",176,1,8800,0.9,0.0110521533853876,0.0311026111024353,0.98
"967",177,1,8850,0.9,-0.0071558378566377,0.0286824669905072,0.95
"968",178,1,8900,0.9,-0.0256034542907279,0.0300927600125782,0.93
"969",179,1,8950,0.9,0.0254139106457908,0.0248230213042536,0.98
"970",180,1,9000,0.9,0.00175518157828847,0.0353831587654527,0.94
"971",181,1,9050,0.9,0.00735862288722045,0.0415137268819084,0.84
"972",182,1,9100,0.9,0.00825397925224636,0.0273364510312994,0.94
"973",183,1,9150,0.9,-0.00955768781487798,0.0274638637134137,0.95
"974",184,1,9200,0.9,-0.00419940142328101,0.0324123462879919,0.95
"975",185,1,9250,0.9,-0.00891150480009101,0.0224153887625791,0.96
"976",186,1,9300,0.9,0.00845178262701896,0.0369360044573755,0.94
"977",187,1,9350,0.9,-0.00395382750064743,0.0236488954341489,0.96
"978",188,1,9400,0.9,-0.00380871510329905,0.0292386352633429,0.95
"979",189,1,9450,0.9,0.000769539656287788,0.0393987947770487,0.89
"980",190,1,9500,0.9,0.0096023634261001,0.0322287336322383,0.95
"981",191,1,9550,0.9,-0.00790063518869294,0.0274970317864749,0.96
"982",192,1,9600,0.9,0.00110739940349525,0.0333633753133249,0.92
"983",193,1,9650,0.9,-0.00235408905300954,0.0262811068340041,0.99
"984",194,1,9700,0.9,0.0124598546090633,0.0261891025435456,0.96
"985",195,1,9750,0.9,-0.0134474212145436,0.0353982586855372,0.91
"986",196,1,9800,0.9,0.0122641769251187,0.0343374734412886,0.9
"987",197,1,9850,0.9,-0.00513562763837955,0.025024123583176,0.95
"988",198,1,9900,0.9,-0.00196504822774618,0.0294215419705411,0.93
"989",199,1,9950,0.9,0.00768807858185871,0.0260473704280939,0.97
"990",200,1,10000,0.9,-0.0172998519392133,0.0273168248145038,0.94
"991",3,329,9990,1.1,0.000314182564588039,2.15140103424128,0.42
"992",4,246,10000,1.1,-0.163116516146114,1.23988268397098,0.52
"993",5,196,10000,1.1,0.0856561034731562,1.08753861108071,0.62
"994",6,162,9960,1.1,-0.00427923979889588,0.865390641640542,0.74
"995",7,138,9940,1.1,0.123182369305177,0.863451121051391,0.73
"996",8,121,10000,1.1,0.0713529610593694,0.772621085552273,0.74
"997",9,107,9990,1.1,-0.100490951807501,0.736692903705983,0.71
"998",10,96,10000,1.1,-0.184801903692754,0.747801604876495,0.75
"999",11,86,9900,1.1,0.0318605311040154,0.755370037776065,0.72
"1000",12,79,9960,1.1,-0.0482464750996126,0.405855877730523,0.85
"1001",13,72,9880,1.1,0.00642376083447926,0.400819169035456,0.89
"1002",14,67,9940,1.1,0.0643649560173664,0.462185791699481,0.85
"1003",15,62,9900,1.1,0.065215944969843,0.432802044220554,0.88
"1004",16,58,9920,1.1,0.0313363860853926,0.479042182368381,0.85
"1005",17,54,9860,1.1,-0.0501402339122053,0.369457680969197,0.9
"1006",18,51,9900,1.1,0.0509211833710742,0.360783453304136,0.88
"1007",19,48,9880,1.1,0.10103103849141,0.396034103165636,0.87
"1008",20,46,10000,1.1,-0.0236094602056547,0.342553224401091,0.83
"1009",21,43,9870,1.1,0.0458055823753969,0.324642530181647,0.88
"1010",22,41,9900,1.1,0.0108561091885998,0.337174421425075,0.81
"1011",23,39,9890,1.1,-0.06973753697391,0.261842733323177,0.88
"1012",24,37,9840,1.1,0.0176603492213752,0.271261579225049,0.93
"1013",25,36,10000,1.1,-0.0409190419151803,0.281071230145302,0.89
"1014",26,34,9880,1.1,-0.0956644139966419,0.33181491589922,0.85
"1015",27,33,9990,1.1,-0.0410306742479934,0.211176622972258,0.93
"1016",28,31,9800,1.1,0.0140570518381883,0.257936757409954,0.87
"1017",29,30,9860,1.1,-0.00347727567106604,0.266985398177624,0.89
"1018",30,29,9900,1.1,0.0439458833995322,0.177332205491632,0.9
"1019",31,28,9920,1.1,-0.0487500811415621,0.249179057330245,0.87
"1020",32,27,9920,1.1,-0.013318768014332,0.279115033692884,0.88
"1021",33,26,9900,1.1,-0.059522850378285,0.215704277982688,0.88
"1022",34,25,9860,1.1,-0.061316781658382,0.172418815530185,0.94
"1023",35,24,9800,1.1,0.0389107317354399,0.139532397496782,0.94
"1024",36,23,9720,1.1,0.00899872205174657,0.221003401334668,0.87
"1025",37,23,9990,1.1,-0.00234837044904274,0.193728785931288,0.88
"1026",38,22,9880,1.1,0.00817184274138416,0.15008310341256,0.97
"1027",39,21,9750,1.1,0.0386285351896599,0.244383627416446,0.87
"1028",40,21,10000,1.1,0.056654972737125,0.191018718099431,0.92
"1029",41,20,9840,1.1,0.0161475840232828,0.188011365998116,0.91
"1030",42,19,9660,1.1,-0.0318942260978468,0.204418637572932,0.84
"1031",43,19,9890,1.1,0.0248890870110965,0.143108366045493,0.91
"1032",44,18,9680,1.1,0.0472910540865356,0.140685923195257,0.91
"1033",45,18,9900,1.1,0.00180625862511419,0.154326695115528,0.91
"1034",46,17,9660,1.1,-0.0244210094269392,0.189469645331915,0.85
"1035",47,17,9870,1.1,0.0339454818537869,0.155506878084605,0.9
"1036",48,16,9600,1.1,-0.0143320547617208,0.143959802531384,0.92
"1037",49,16,9800,1.1,-0.0293040606736968,0.163303296200779,0.89
"1038",50,16,10000,1.1,0.0487716656482169,0.209019368786716,0.89
"1039",51,15,9690,1.1,0.0282913169691253,0.131999918890318,0.91
"1040",52,15,9880,1.1,-0.00515750880094573,0.145588052202588,0.9
"1041",53,14,9540,1.1,0.00429073049459616,0.13854937366147,0.91
"1042",54,14,9720,1.1,0.0701904331980953,0.12163055861599,0.95
"1043",55,14,9900,1.1,-0.00391651616892114,0.136254753055192,0.92
"1044",56,13,9520,1.1,-0.0394567928001013,0.130404312107537,0.9
"1045",57,13,9690,1.1,-0.000646450546513022,0.120569823100873,0.91
"1046",58,13,9860,1.1,0.0305384883899538,0.124762673723029,0.91
"1047",59,12,9440,1.1,0.0627755599907538,0.119597413567156,0.93
"1048",60,12,9600,1.1,0.0128997179003961,0.11210863889381,0.97
"1049",61,12,9760,1.1,0.0219579186679336,0.0986504123906692,0.93
"1050",62,12,9920,1.1,-0.041926576535001,0.122725530159039,0.94
"1051",63,11,9450,1.1,0.036387228184935,0.0954824660013184,0.93
"1052",64,11,9600,1.1,-0.00215233259040853,0.111178194469898,0.94
"1053",65,11,9750,1.1,0.038269643696076,0.11709785817488,0.92
"1054",66,11,9900,1.1,0.0508791775613917,0.110800318685473,0.94
"1055",67,10,9380,1.1,-0.0362262253871627,0.117831696668593,0.92
"1056",68,10,9520,1.1,0.0448168514934373,0.120483856702947,0.93
"1057",69,10,9660,1.1,0.0245907545673083,0.124615564991636,0.89
"1058",70,10,9800,1.1,-0.0805609498929966,0.120417048257433,0.9
"1059",71,10,9940,1.1,0.0109581627373485,0.0835568414734153,0.95
"1060",72,9,9360,1.1,-0.039678886370752,0.117013219755987,0.93
"1061",73,9,9490,1.1,-0.0181883876852814,0.0887502699348986,0.89
"1062",74,9,9620,1.1,0.0103486776443364,0.131103972506811,0.89
"1063",75,9,9750,1.1,0.00842718095236572,0.0907632454988025,0.95
"1064",76,9,9880,1.1,-0.0190834998823143,0.094112029102149,0.9
"1065",77,8,9240,1.1,-0.0044534545951741,0.107910553759661,0.89
"1066",78,8,9360,1.1,0.0101414973628867,0.0978833427227604,0.9
"1067",79,8,9480,1.1,-0.0481537988639201,0.104835169507046,0.89
"1068",80,8,9600,1.1,-0.023443611062431,0.0894407969455871,0.93
"1069",81,8,9720,1.1,0.0248321132186146,0.0968785926224179,0.92
"1070",82,8,9840,1.1,-0.00704849223120951,0.0866931592700252,0.94
"1071",83,8,9960,1.1,0.0296483612505181,0.0721913532621147,0.94
"1072",84,7,9240,1.1,-0.000791617565918612,0.0954133746445591,0.92
"1073",85,7,9350,1.1,0.00164005195347017,0.0885814299578388,0.97
"1074",86,7,9460,1.1,-0.0018426138474657,0.0825863591000462,0.94
"1075",87,7,9570,1.1,-0.0513703214340418,0.0930764242298585,0.93
"1076",88,7,9680,1.1,-0.058177816079904,0.0835425465304929,0.92
"1077",89,7,9790,1.1,0.0442682272102103,0.0781743067715261,0.92
"1078",90,7,9900,1.1,0.00922149565422936,0.0898313149901877,0.91
"1079",91,6,9100,1.1,0.022083576092773,0.0713413575751354,0.94
"1080",92,6,9200,1.1,-0.00494586518966972,0.0713665189543436,0.94
"1081",93,6,9300,1.1,0.0344547742845281,0.0718640058656104,0.96
"1082",94,6,9400,1.1,0.00874949903157973,0.0694750469714106,0.96
"1083",95,6,9500,1.1,0.0013660000415886,0.0618503242344525,0.98
"1084",96,6,9600,1.1,0.0399235343775417,0.0760861091976038,0.92
"1085",97,6,9700,1.1,0.0317213178978107,0.0668112041643378,0.97
"1086",98,6,9800,1.1,0.0053953775075336,0.0712341004610452,0.93
"1087",99,6,9900,1.1,0.0108978393153901,0.0740192187593126,0.9
"1088",100,6,10000,1.1,-0.0109221372506428,0.0690850053673152,0.92
"1089",101,5,9090,1.1,-0.00923069850251129,0.0823304077115983,0.91
"1090",102,5,9180,1.1,0.00612601011632674,0.0710499591651683,0.93
"1091",103,5,9270,1.1,0.025179758358422,0.0763233563154643,0.95
